Month,App,City ID,Basket,Payment to Merchants,Trips,Total Eater Fees,Gross Bookings,Payments to Couriers,Incentive to Existing Eaters,Incentive to New Eaters,Discount due to other promotions/subscriptions,Revenue gained due to subscription,Net Revenue,New Eaters,Active Eaters,%SMB,%ENT
2023-01-01,UberEats,L2,1197522.0,-981441.0,40050.0,275031.0,1580983.0,-178065.0,-46006.0,-6307.0,-55648.0,14286.0,217685.0,623.0,10445.0,0.8131,0.1869
2023-02-01,UberEats,L2,1153222.0,-945749.0,38417.0,267323.0,1524558.0,-170091.0,-48904.0,-4319.0,-55694.0,13804.0,208846.0,564.0,10241.0,0.8058,0.1942
2023-03-01,UberEats,L2,1340110.0,-1101969.0,44348.0,295698.0,1755556.0,-194763.0,-62378.0,-4847.0,-60310.0,14927.0,218968.0,670.0,11140.0,0.8046,0.1954
2023-04-01,UberEats,L2,1281384.0,-1054470.0,42423.0,281618.0,1677433.0,-186651.0,-63058.0,-6058.0,-56895.0,14946.0,206232.0,610.0,10865.0,0.8005,0.19949999999999998
2023-05-01,UberEats,L2,1306724.0,-1077185.0,43337.0,287684.0,1710175.0,-194700.0,-65954.0,-6246.0,-56831.0,17313.0,211043.0,666.0,11178.0,0.7998000000000001,0.2002
2023-06-01,UberEats,L2,1233552.0,-1018796.0,40708.0,290606.0,1633759.0,-181861.0,-43839.0,-6241.0,-56122.0,18161.0,221916.0,651.0,10775.0,0.7988,0.20120000000000002
2022-06-01,UberEats,M1,71057.0,-55849.0,2705.0,17581.0,96801.0,-9958.0,-1533.0,-695.0,-2713.0,1211.0,17680.0,81.0,827.0,0.7358,0.2642
2022-07-01,UberEats,M1,75827.0,-60502.0,2878.0,18066.0,102558.0,-10045.0,-1930.0,-706.0,-3460.0,1274.0,16974.0,89.0,858.0,0.7406,0.2594
2022-08-01,UberEats,M1,74233.0,-58879.0,2849.0,17774.0,100509.0,-9791.0,-2288.0,-685.0,-3562.0,1292.0,16868.0,85.0,841.0,0.7506,0.2494
2022-09-01,UberEats,M1,71966.0,-57004.0,2697.0,17246.0,97479.0,-8996.0,-2375.0,-610.0,-3559.0,1258.0,15829.0,73.0,808.0,0.7437999999999999,0.2562
2022-10-01,UberEats,M1,73336.0,-57869.0,2722.0,18503.0,100342.0,-9250.0,-2218.0,-670.0,-4279.0,1339.0,16547.0,76.0,819.0,0.7383,0.26170000000000004
2022-11-01,UberEats,M1,71354.0,-56455.0,2665.0,17560.0,97152.0,-9721.0,-1673.0,-796.0,-3984.0,1314.0,14955.0,75.0,810.0,0.7293000000000001,0.2707
2022-12-01,UberEats,M1,77597.0,-61358.0,2793.0,19356.0,105898.0,-12598.0,-2351.0,-907.0,-4895.0,1408.0,13166.0,81.0,848.0,0.7384999999999999,0.2615
2023-01-01,UberEats,M1,78898.0,-62180.0,2911.0,19853.0,107943.0,-12797.0,-2859.0,-869.0,-5360.0,1426.0,14057.0,86.0,847.0,0.7491,0.2509
2023-02-01,UberEats,M1,76417.0,-60153.0,2743.0,19325.0,104355.0,-11640.0,-3105.0,-513.0,-5589.0,1380.0,13835.0,79.0,832.0,0.7303000000000001,0.2697
2023-03-01,UberEats,M1,89378.0,-70843.0,3228.0,22009.0,121645.0,-16244.0,-4013.0,-405.0,-6269.0,1496.0,12513.0,96.0,916.0,0.7306999999999999,0.2693
2023-04-01,UberEats,M1,84105.0,-66923.0,3054.0,20949.0,114701.0,-14222.0,-3870.0,-776.0,-5827.0,1506.0,12866.0,82.0,876.0,0.7304999999999999,0.2695
2023-05-01,UberEats,M1,83789.0,-66820.0,3060.0,21368.0,114654.0,-14186.0,-3150.0,-842.0,-5881.0,1760.0,14725.0,93.0,890.0,0.7349,0.2651
2023-06-01,UberEats,M1,80672.0,-64432.0,2948.0,20407.0,110451.0,-10517.0,-2065.0,-845.0,-5556.0,1789.0,17470.0,96.0,874.0,0.7433,0.25670000000000004
2022-06-01,UberEats,M2,1241265.0,-974477.0,40652.0,266411.0,1594567.0,-125091.0,-14718.0,-5892.0,-46150.0,13981.0,341158.0,672.0,10199.0,0.8442000000000001,0.1558
2022-07-01,UberEats,M2,1296482.0,-1028434.0,41928.0,279987.0,1667330.0,-112547.0,-23953.0,-5700.0,-51808.0,14933.0,355524.0,715.0,10417.0,0.8481000000000001,0.1519
2022-08-01,UberEats,M2,1287045.0,-1016189.0,41852.0,279620.0,1656665.0,-112761.0,-28621.0,-4315.0,-54123.0,14853.0,354832.0,626.0,10225.0,0.8526,0.1474
2022-09-01,UberEats,M2,1282139.0,-1011487.0,40741.0,273210.0,1644840.0,-108179.0,-30314.0,-3873.0,-54795.0,13719.0,343309.0,568.0,10041.0,0.8528,0.1472
2022-10-01,UberEats,M2,1368314.0,-1078854.0,43422.0,270832.0,1734180.0,-119879.0,-32456.0,-3717.0,-53316.0,14388.0,348862.0,571.0,10336.0,0.8498,0.1502
2022-11-01,UberEats,M2,1295678.0,-1023215.0,40839.0,278191.0,1664145.0,-109976.0,-21957.0,-4087.0,-58658.0,15009.0,359664.0,536.0,10180.0,0.8454999999999999,0.1545
2022-12-01,UberEats,M2,1403721.0,-1107408.0,43103.0,302656.0,1804358.0,-121649.0,-26767.0,-4317.0,-64564.0,15950.0,385618.0,557.0,10786.0,0.8515999999999999,0.1484
2023-01-01,UberEats,M2,1385446.0,-1092613.0,43263.0,299351.0,1781603.0,-114689.0,-29832.0,-3941.0,-67476.0,16147.0,385210.0,571.0,10640.0,0.8581,0.1419
2023-02-01,UberEats,M2,1309050.0,-1033564.0,40904.0,285797.0,1686077.0,-105512.0,-27358.0,-2444.0,-65478.0,15383.0,364051.0,530.0,10308.0,0.8547,0.14529999999999998
2023-03-01,UberEats,M2,1529449.0,-1212937.0,47662.0,321750.0,1957168.0,-127696.0,-32789.0,-2021.0,-72899.0,16729.0,402455.0,667.0,11378.0,0.8488,0.1512
2023-04-01,UberEats,M2,1526006.0,-1210687.0,46870.0,306614.0,1937918.0,-131773.0,-41458.0,-4294.0,-68019.0,16781.0,379170.0,666.0,11308.0,0.8466,0.1534
2023-05-01,UberEats,M2,1536190.0,-1221780.0,48260.0,287713.0,1929581.0,-132437.0,-36954.0,-4475.0,-57426.0,18702.0,382623.0,688.0,11424.0,0.8493,0.1507
2023-06-01,UberEats,M2,1500884.0,-1194471.0,47452.0,283227.0,1886854.0,-125131.0,-20047.0,-4751.0,-55989.0,19588.0,380180.0,728.0,11248.0,0.8461,0.1539
2022-06-01,UberEats,N1,164218.0,-130631.0,5987.0,37638.0,220494.0,-21968.0,-2885.0,-1071.0,-6289.0,2991.0,41178.0,152.0,1870.0,0.7848,0.2152
2022-07-01,UberEats,N1,175702.0,-140821.0,6317.0,38658.0,234214.0,-21284.0,-4944.0,-1023.0,-7767.0,3156.0,40750.0,154.0,1924.0,0.7955,0.2045
2022-08-01,UberEats,N1,173650.0,-138868.0,6290.0,38619.0,231929.0,-20453.0,-6242.0,-982.0,-8031.0,3151.0,39696.0,146.0,1900.0,0.7990999999999999,0.2009
2022-09-01,UberEats,N1,169816.0,-135658.0,6046.0,38916.0,228114.0,-19460.0,-5509.0,-997.0,-8689.0,3000.0,38813.0,139.0,1877.0,0.7918000000000001,0.2082
2023-06-01,Postmates,L1,80909.0,-65844.0,2687.0,11662.0,99091.0,-7903.0,-4398.0,-235.0,-1243.0,732.0,12772.0,42.0,637.0,0.7448,0.2552
2022-06-01,Postmates,L2,790909.0,-657143.0,23550.0,158442.0,1020779.0,-102597.0,-21558.0,-517.0,-27273.0,10253.0,135065.0,254.0,5889.0,0.8969,0.10310000000000001
2022-07-01,Postmates,L2,774026.0,-645455.0,22984.0,154545.0,1000000.0,-97922.0,-22727.0,-437.0,-26623.0,10026.0,126364.0,246.0,5695.0,0.8969,0.10310000000000001
2022-08-01,Postmates,L2,774026.0,-646753.0,22802.0,161039.0,1006494.0,-99091.0,-31818.0,-299.0,-25974.0,9542.0,123506.0,226.0,5565.0,0.9005,0.09949999999999999
2022-09-01,Postmates,L2,766234.0,-640260.0,22205.0,151948.0,988312.0,-102727.0,-35455.0,-373.0,-24286.0,8881.0,105455.0,213.0,5501.0,0.8996,0.10039999999999999
2022-10-01,Postmates,L2,793506.0,-662338.0,22843.0,157143.0,1023377.0,-105844.0,-31299.0,-709.0,-24935.0,9244.0,111688.0,200.0,5431.0,0.8963,0.10369999999999999
2022-11-01,Postmates,L2,740260.0,-618182.0,21225.0,146753.0,955844.0,-95195.0,-30519.0,-664.0,-23247.0,8815.0,115584.0,165.0,5161.0,0.8957999999999999,0.1042
2022-12-01,Postmates,L2,762338.0,-636364.0,21246.0,149351.0,981818.0,-94286.0,-30909.0,-669.0,-23896.0,8615.0,119091.0,156.0,5102.0,0.8987999999999999,0.1012
2023-01-01,Postmates,L2,751948.0,-632468.0,21212.0,153247.0,975325.0,-94286.0,-31948.0,-570.0,-24156.0,8565.0,117403.0,155.0,4752.0,0.9034,0.0966
2023-02-01,Postmates,L2,710390.0,-597403.0,19938.0,141558.0,916883.0,-88961.0,-33506.0,-659.0,-20909.0,7823.0,107662.0,159.0,4686.0,0.9037999999999999,0.0962
2023-03-01,Postmates,L2,806494.0,-679221.0,22608.0,154545.0,1035065.0,-100779.0,-36104.0,-2038.0,-20779.0,8195.0,122338.0,207.0,4958.0,0.9046,0.09539999999999998
2023-04-01,Postmates,L2,732468.0,-618182.0,20751.0,144156.0,944156.0,-92597.0,-23636.0,-911.0,-18831.0,7379.0,123896.0,138.0,4604.0,0.9012,0.09880000000000001
2023-05-01,Postmates,L2,755844.0,-637662.0,21476.0,144156.0,968831.0,-97532.0,-34286.0,-926.0,-18961.0,7769.0,114935.0,186.0,4684.0,0.9013,0.0987
2023-06-01,Postmates,L2,698701.0,-590909.0,19919.0,140260.0,902597.0,-91039.0,-21558.0,-1053.0,-17403.0,7455.0,115974.0,159.0,4462.0,0.899,0.10099999999999999
2022-06-01,Postmates,M1,2135.0,-1713.0,79.0,497.0,2874.0,-281.0,-87.0,-10.0,-37.0,23.0,466.0,6.0,33.0,0.6854,0.3146
2022-07-01,Postmates,M1,2195.0,-1774.0,80.0,498.0,2940.0,-285.0,-131.0,-6.0,-38.0,23.0,410.0,7.0,33.0,0.7,0.3
2022-08-01,Postmates,M1,2129.0,-1717.0,78.0,452.0,2817.0,-271.0,-179.0,-5.0,-37.0,23.0,329.0,6.0,31.0,0.6870999999999999,0.3129
2022-09-01,Postmates,M1,2047.0,-1661.0,74.0,409.0,2684.0,-244.0,-180.0,-4.0,-35.0,22.0,262.0,5.0,31.0,0.6814,0.3186
2022-10-01,Postmates,M1,2049.0,-1651.0,75.0,423.0,2701.0,-255.0,-158.0,-11.0,-33.0,19.0,296.0,5.0,30.0,0.6889,0.3111
2022-11-01,Postmates,M1,2132.0,-1718.0,76.0,379.0,2744.0,-270.0,-194.0,-14.0,-36.0,20.0,191.0,4.0,29.0,0.6807,0.3193
2022-12-01,Postmates,M1,2197.0,-1778.0,79.0,339.0,2770.0,-286.0,-167.0,-7.0,-32.0,18.0,147.0,4.0,28.0,0.6733,0.3267
2023-01-01,Postmates,M1,2259.0,-1813.0,83.0,354.0,2856.0,-275.0,-208.0,-14.0,-34.0,17.0,187.0,4.0,25.0,0.6876000000000001,0.3124
2023-02-01,Postmates,M1,2225.0,-1785.0,78.0,376.0,2838.0,-276.0,-221.0,-11.0,-47.0,17.0,181.0,5.0,25.0,0.6846,0.3154
2023-03-01,Postmates,M1,2895.0,-2326.0,101.0,482.0,3687.0,-353.0,-299.0,-91.0,-58.0,21.0,244.0,8.0,31.0,0.6784,0.32159999999999994
2023-04-01,Postmates,M1,2631.0,-2117.0,95.0,448.0,3362.0,-348.0,-230.0,-37.0,-50.0,20.0,243.0,4.0,28.0,0.6720999999999999,0.32789999999999997
2023-05-01,Postmates,M1,2762.0,-2228.0,99.0,464.0,3521.0,-451.0,-299.0,-32.0,-47.0,22.0,141.0,6.0,29.0,0.6883,0.31170000000000003
2023-06-01,Postmates,M1,2704.0,-2182.0,98.0,453.0,3449.0,-394.0,-216.0,-91.0,-43.0,22.0,249.0,7.0,31.0,0.6972,0.3028
2022-06-01,Postmates,M2,87532.0,-70390.0,2816.0,17532.0,111299.0,-7442.0,-2198.0,-176.0,-1816.0,809.0,22078.0,79.0,912.0,0.8458,0.1542
2022-07-01,Postmates,M2,88312.0,-71299.0,2831.0,16883.0,111558.0,-7145.0,-2476.0,-124.0,-1772.0,795.0,21429.0,76.0,898.0,0.8495,0.1505
2022-08-01,Postmates,M2,88052.0,-71169.0,2821.0,16104.0,110390.0,-7206.0,-3509.0,-70.0,-1762.0,761.0,19481.0,72.0,863.0,0.8569,0.1431
2022-09-01,Postmates,M2,85584.0,-68961.0,2684.0,14675.0,106234.0,-6703.0,-3334.0,-50.0,-1652.0,716.0,17922.0,59.0,819.0,0.8563,0.1437
2022-10-01,Postmates,M2,87922.0,-70909.0,2725.0,14935.0,109091.0,-7003.0,-3222.0,-133.0,-1691.0,754.0,18442.0,56.0,802.0,0.8556999999999999,0.14429999999999998
2022-11-01,Postmates,M2,83117.0,-67013.0,2563.0,14416.0,103247.0,-6385.0,-3268.0,-121.0,-1724.0,699.0,17662.0,44.0,768.0,0.8533,0.1467
2022-12-01,Postmates,M2,89610.0,-72208.0,2679.0,15195.0,111039.0,-7121.0,-3127.0,-194.0,-1837.0,690.0,18961.0,45.0,784.0,0.8623000000000001,0.1377
2023-01-01,Postmates,M2,82078.0,-65844.0,2519.0,14545.0,102468.0,-6518.0,-3375.0,-228.0,-1765.0,679.0,18052.0,45.0,624.0,0.8597,0.14029999999999998
2023-02-01,Postmates,M2,76753.0,-61558.0,2356.0,13766.0,95844.0,-5899.0,-3419.0,-206.0,-1641.0,634.0,16753.0,41.0,600.0,0.8618000000000001,0.1382
2023-03-01,Postmates,M2,93636.0,-75195.0,2801.0,16494.0,116753.0,-7416.0,-4845.0,-1452.0,-2003.0,710.0,19740.0,76.0,686.0,0.8622,0.1378
2023-04-01,Postmates,M2,87273.0,-70130.0,2601.0,15844.0,109091.0,-7179.0,-3379.0,-571.0,-1849.0,658.0,19870.0,44.0,622.0,0.8587,0.1413
2023-05-01,Postmates,M2,85844.0,-69091.0,2567.0,15844.0,107792.0,-6797.0,-3996.0,-340.0,-1813.0,713.0,19870.0,49.0,600.0,0.862,0.138
2023-06-01,Postmates,M2,78831.0,-63247.0,2371.0,15974.0,100130.0,-6144.0,-2388.0,-416.0,-1705.0,697.0,20260.0,50.0,573.0,0.8628,0.13720000000000002
2022-06-01,Postmates,N1,29740.0,-24156.0,1019.0,5850.0,38831.0,-3367.0,-932.0,-39.0,-565.0,416.0,6500.0,26.0,334.0,0.8588,0.1412
2022-07-01,Postmates,N1,30909.0,-25195.0,1053.0,5627.0,40000.0,-3403.0,-1227.0,-30.0,-557.0,398.0,6079.0,25.0,333.0,0.8584,0.1416
2022-08-01,Postmates,N1,31299.0,-25584.0,1063.0,5573.0,40260.0,-3347.0,-1972.0,-38.0,-559.0,387.0,5340.0,24.0,327.0,0.8615,0.13849999999999998
2022-09-01,Postmates,N1,31688.0,-25844.0,1059.0,4975.0,40000.0,-3242.0,-2293.0,-93.0,-559.0,364.0,4265.0,26.0,345.0,0.8553000000000001,0.1447
2022-10-01,UberEats,N1,175804.0,-140361.0,6154.0,41995.0,238007.0,-20928.0,-5448.0,-1071.0,-10470.0,3236.0,38363.0,138.0,1902.0,0.7896,0.2104
2022-11-01,UberEats,N1,167462.0,-133878.0,5905.0,39254.0,225917.0,-20610.0,-3901.0,-1088.0,-9432.0,3232.0,37776.0,129.0,1834.0,0.7813,0.2187
2022-12-01,UberEats,N1,177046.0,-141450.0,6049.0,40908.0,238188.0,-21408.0,-6475.0,-1187.0,-9956.0,3302.0,37602.0,129.0,1876.0,0.7873,0.2127
2023-01-01,UberEats,N1,185614.0,-147988.0,6512.0,42981.0,249848.0,-21256.0,-7562.0,-1311.0,-10855.0,3354.0,40468.0,139.0,1908.0,0.7961,0.2039
2023-02-01,UberEats,N1,179932.0,-143614.0,6271.0,42467.0,242452.0,-18700.0,-7988.0,-844.0,-11047.0,3176.0,40505.0,129.0,1889.0,0.7777,0.2223
2023-03-01,UberEats,N1,214406.0,-172291.0,7509.0,43667.0,281881.0,-24282.0,-9812.0,-888.0,-10116.0,3302.0,39282.0,164.0,2139.0,0.7751,0.2249
2023-04-01,UberEats,N1,212522.0,-171043.0,7412.0,43187.0,279235.0,-25698.0,-11070.0,-1267.0,-9691.0,3293.0,36968.0,164.0,2143.0,0.7702,0.2298
2023-05-01,UberEats,N1,215248.0,-173756.0,7519.0,43919.0,282827.0,-25931.0,-9913.0,-1305.0,-9534.0,3771.0,40356.0,173.0,2182.0,0.768,0.23199999999999998
2023-06-01,UberEats,N1,211282.0,-170955.0,7432.0,42973.0,277796.0,-23430.0,-7024.0,-1325.0,-9156.0,3864.0,42128.0,180.0,2151.0,0.7676000000000001,0.2324
2022-06-01,UberEats,N2,751454.0,-602381.0,27699.0,160504.0,970456.0,-89041.0,-22444.0,-5301.0,-26879.0,9524.0,140215.0,549.0,7841.0,0.7723,0.22769999999999999
2022-07-01,UberEats,N2,813559.0,-657368.0,29432.0,167621.0,1044157.0,-87169.0,-31390.0,-5071.0,-33362.0,10454.0,127842.0,591.0,8119.0,0.7825,0.2175
2022-08-01,UberEats,N2,809872.0,-652450.0,29515.0,168789.0,1041402.0,-82535.0,-32864.0,-4490.0,-33967.0,10318.0,137009.0,550.0,8032.0,0.7785,0.22149999999999997
2022-09-01,UberEats,N2,789187.0,-635091.0,28288.0,164357.0,1014384.0,-67731.0,-32587.0,-4191.0,-33926.0,9428.0,132588.0,503.0,7806.0,0.7818999999999999,0.2181
2022-10-01,UberEats,N2,851315.0,-685982.0,30053.0,173351.0,1089978.0,-69395.0,-32368.0,-4530.0,-37033.0,10309.0,132986.0,513.0,8038.0,0.7841,0.2159
2022-11-01,UberEats,N2,803790.0,-647820.0,28749.0,168037.0,1033902.0,-64640.0,-23371.0,-4749.0,-36679.0,10571.0,133360.0,477.0,7822.0,0.7768999999999999,0.2231
2022-12-01,UberEats,N2,893321.0,-720448.0,31066.0,189330.0,1151658.0,-75153.0,-26395.0,-5582.0,-43962.0,11447.0,154204.0,526.0,8337.0,0.7801,0.21989999999999998
2023-01-01,UberEats,N2,866455.0,-698230.0,30596.0,183945.0,1117342.0,-70260.0,-31193.0,-4605.0,-45508.0,11642.0,144923.0,494.0,8084.0,0.7848999999999999,0.2151
2023-02-01,UberEats,N2,839872.0,-676850.0,29473.0,177873.0,1081180.0,-63415.0,-37678.0,-3026.0,-45620.0,11161.0,148110.0,444.0,7897.0,0.7801,0.21989999999999998
2023-03-01,UberEats,N2,965552.0,-782324.0,33816.0,202654.0,1241895.0,-74542.0,-39713.0,-2479.0,-52916.0,12112.0,174413.0,541.0,8527.0,0.7729,0.2271
2023-04-01,UberEats,N2,906055.0,-734592.0,31609.0,190167.0,1165101.0,-76767.0,-28381.0,-4519.0,-50094.0,12188.0,174667.0,500.0,8345.0,0.7670999999999999,0.2329
2023-05-01,UberEats,N2,882580.0,-715801.0,31082.0,183888.0,1132883.0,-78511.0,-23225.0,-4541.0,-46488.0,13813.0,178306.0,515.0,8348.0,0.7686,0.2314
2023-06-01,UberEats,N2,874356.0,-709135.0,30472.0,180685.0,1122082.0,-75842.0,-18813.0,-4509.0,-44902.0,14833.0,178574.0,541.0,8325.0,0.7761,0.22390000000000002
2022-06-01,UberEats,N3,1700909.0,-1402281.0,62615.0,308655.0,2154173.0,-184625.0,-46456.0,-13184.0,-60645.0,15472.0,299038.0,1090.0,15370.0,0.7973,0.2027
2022-07-01,UberEats,N3,1777446.0,-1484431.0,64362.0,342286.0,2270744.0,-197193.0,-77956.0,-10260.0,-71939.0,17662.0,234782.0,1047.0,15398.0,0.8073,0.19269999999999998
2022-08-01,UberEats,N3,1772800.0,-1471749.0,64470.0,342740.0,2265300.0,-191072.0,-79518.0,-8471.0,-75037.0,17488.0,262128.0,909.0,15273.0,0.8051999999999999,0.1948
2022-09-01,UberEats,N3,1804725.0,-1497949.0,63859.0,346224.0,2302394.0,-184750.0,-78524.0,-6851.0,-80356.0,15318.0,236033.0,809.0,15262.0,0.8162,0.1838
2022-10-01,UberEats,N3,1979162.0,-1642267.0,69007.0,370726.0,2515953.0,-177537.0,-79477.0,-6356.0,-89772.0,17344.0,224712.0,763.0,15799.0,0.8190000000000001,0.18100000000000002
2022-11-01,UberEats,N3,1856213.0,-1542297.0,65375.0,353842.0,2365599.0,-157582.0,-58201.0,-6495.0,-86409.0,18446.0,278107.0,713.0,15408.0,0.8197,0.18030000000000002
2022-12-01,UberEats,N3,2045240.0,-1700386.0,69937.0,395671.0,2611840.0,-181636.0,-63377.0,-7764.0,-100099.0,20058.0,297160.0,802.0,16522.0,0.8178,0.1822
2023-01-01,UberEats,N3,2009307.0,-1669849.0,69764.0,391561.0,2569114.0,-158629.0,-72094.0,-7558.0,-103810.0,20366.0,318554.0,733.0,16018.0,0.8251000000000001,0.17489999999999997
2023-02-01,UberEats,N3,1980782.0,-1648102.0,67922.0,384178.0,2530509.0,-152039.0,-88630.0,-5784.0,-106293.0,19511.0,322018.0,676.0,15859.0,0.8212999999999999,0.1787
2023-03-01,UberEats,N3,2292291.0,-1911219.0,78500.0,420621.0,2903032.0,-172779.0,-114541.0,-6295.0,-114098.0,21362.0,328919.0,819.0,16980.0,0.8178,0.1822
2023-04-01,UberEats,N3,2183111.0,-1823374.0,74289.0,396882.0,2760941.0,-162115.0,-102610.0,-6681.0,-107203.0,21410.0,308010.0,744.0,16671.0,0.8122,0.18780000000000002
2023-05-01,UberEats,N3,2137220.0,-1784143.0,73649.0,384735.0,2699077.0,-163291.0,-101133.0,-6795.0,-99687.0,24342.0,340982.0,766.0,16764.0,0.8158,0.18420000000000003
2023-06-01,UberEats,N3,2100935.0,-1754407.0,71848.0,375294.0,2649714.0,-175744.0,-59270.0,-7144.0,-96299.0,26330.0,351577.0,806.0,16588.0,0.8159000000000001,0.1841
2022-06-01,UberEats,N4,551235.0,-435312.0,19517.0,109448.0,706379.0,-66478.0,-12890.0,-3292.0,-17511.0,6109.0,126489.0,326.0,5633.0,0.7659,0.2341
2022-07-01,UberEats,N4,587958.0,-468664.0,20257.0,119455.0,756190.0,-68658.0,-18849.0,-2999.0,-20050.0,6486.0,120054.0,341.0,5825.0,0.7746999999999999,0.2253
2022-08-01,UberEats,N4,585282.0,-465211.0,20341.0,119986.0,753809.0,-68245.0,-18518.0,-2496.0,-20467.0,6459.0,124371.0,313.0,5783.0,0.7746999999999999,0.2253
2022-09-01,UberEats,N4,565571.0,-450005.0,19338.0,114320.0,726446.0,-62163.0,-18146.0,-2293.0,-19682.0,5943.0,116862.0,280.0,5590.0,0.7737,0.2263
2022-10-01,UberEats,N4,611117.0,-485898.0,20768.0,114564.0,775894.0,-63183.0,-17698.0,-2309.0,-19612.0,6348.0,116856.0,285.0,5822.0,0.7706000000000001,0.22940000000000002
2022-11-01,UberEats,N4,581824.0,-462631.0,19847.0,117146.0,746971.0,-58093.0,-12390.0,-2333.0,-21731.0,6668.0,125483.0,256.0,5638.0,0.7689,0.2311
2022-12-01,UberEats,N4,644432.0,-513130.0,21349.0,131700.0,828858.0,-66008.0,-14680.0,-2803.0,-25763.0,7139.0,143254.0,283.0,6037.0,0.7748999999999999,0.22510000000000002
2023-01-01,UberEats,N4,628066.0,-499653.0,21179.0,128341.0,807734.0,-61056.0,-18446.0,-2946.0,-26490.0,7130.0,140960.0,286.0,5923.0,0.7777,0.2223
2023-02-01,UberEats,N4,590782.0,-469754.0,19814.0,119750.0,759003.0,-54356.0,-22392.0,-2042.0,-25537.0,6725.0,138842.0,244.0,5688.0,0.7754000000000001,0.22460000000000002
2022-10-01,Postmates,N1,32597.0,-26623.0,1087.0,5099.0,41169.0,-3399.0,-1964.0,-127.0,-595.0,367.0,4123.0,25.0,341.0,0.8418000000000001,0.1582
2022-11-01,Postmates,N1,31558.0,-25714.0,1048.0,4961.0,40000.0,-3104.0,-2159.0,-115.0,-564.0,367.0,4205.0,21.0,326.0,0.8482,0.1518
2022-12-01,Postmates,N1,31818.0,-25844.0,1017.0,4606.0,39740.0,-2829.0,-1808.0,-58.0,-537.0,344.0,4686.0,16.0,309.0,0.8563,0.1437
2023-01-01,Postmates,N1,31818.0,-25714.0,1045.0,4608.0,39740.0,-2821.0,-1971.0,-27.0,-552.0,338.0,4782.0,15.0,276.0,0.8540000000000001,0.146
2023-02-01,Postmates,N1,30130.0,-24416.0,992.0,4421.0,37662.0,-2700.0,-2153.0,-48.0,-505.0,300.0,4193.0,14.0,271.0,0.8404,0.15960000000000002
2023-03-01,Postmates,N1,34675.0,-28182.0,1125.0,5050.0,43377.0,-3268.0,-2039.0,-321.0,-571.0,327.0,5050.0,24.0,292.0,0.8416,0.15839999999999999
2023-04-01,Postmates,N1,33117.0,-26883.0,1076.0,4791.0,41299.0,-3264.0,-1828.0,-170.0,-531.0,304.0,4941.0,20.0,285.0,0.8406,0.1594
2023-05-01,Postmates,N1,33377.0,-27143.0,1080.0,4782.0,41558.0,-3375.0,-2239.0,-97.0,-514.0,315.0,4624.0,24.0,283.0,0.8426,0.1574
2023-06-01,Postmates,N1,31039.0,-25195.0,1026.0,4536.0,38831.0,-3036.0,-1381.0,-150.0,-467.0,302.0,4970.0,24.0,272.0,0.8477,0.1523
2022-06-01,Postmates,N2,9392.0,-7775.0,310.0,1541.0,11636.0,-662.0,-352.0,-118.0,-168.0,73.0,1680.0,27.0,171.0,0.8419,0.15810000000000002
2022-07-01,Postmates,N2,10330.0,-8554.0,336.0,1686.0,12788.0,-721.0,-652.0,-90.0,-176.0,75.0,1447.0,33.0,183.0,0.8388,0.1612
2022-08-01,Postmates,N2,10596.0,-8714.0,339.0,1749.0,13117.0,-741.0,-1124.0,-62.0,-193.0,73.0,1089.0,35.0,175.0,0.8423999999999999,0.1576
2022-09-01,Postmates,N2,9906.0,-8175.0,318.0,1517.0,12155.0,-558.0,-930.0,-40.0,-173.0,67.0,1033.0,24.0,165.0,0.8495999999999999,0.15039999999999998
2022-10-01,Postmates,N2,10638.0,-8747.0,330.0,1674.0,13117.0,-594.0,-1005.0,-161.0,-209.0,76.0,984.0,25.0,161.0,0.8493999999999999,0.1506
2022-11-01,Postmates,N2,11330.0,-9265.0,341.0,1600.0,13766.0,-630.0,-1528.0,-261.0,-224.0,75.0,397.0,23.0,161.0,0.8495,0.1505
2022-12-01,Postmates,N2,12071.0,-9891.0,363.0,1438.0,14416.0,-779.0,-1155.0,-306.0,-185.0,71.0,619.0,26.0,162.0,0.845,0.155
2023-01-01,Postmates,N2,11371.0,-9221.0,338.0,1418.0,13636.0,-765.0,-1629.0,-384.0,-198.0,78.0,90.0,28.0,128.0,0.8412999999999999,0.15869999999999998
2023-02-01,Postmates,N2,12061.0,-9797.0,352.0,1567.0,14416.0,-782.0,-1970.0,-453.0,-257.0,85.0,16.0,28.0,137.0,0.8545999999999999,0.1454
2023-03-01,Postmates,N2,22338.0,-17922.0,570.0,2517.0,26364.0,-1319.0,-3650.0,-3437.0,-494.0,127.0,406.0,86.0,221.0,0.8851,0.1149
2023-04-01,Postmates,N2,18182.0,-14675.0,497.0,2178.0,21688.0,-1265.0,-3058.0,-1117.0,-396.0,127.0,169.0,39.0,193.0,0.8674,0.1326
2023-05-01,Postmates,N2,19870.0,-16104.0,557.0,2433.0,23636.0,-1497.0,-4740.0,-562.0,-437.0,171.0,-1115.0,47.0,206.0,0.8676,0.1324
2023-06-01,Postmates,N2,16104.0,-12987.0,470.0,2006.0,19221.0,-1230.0,-2747.0,-734.0,-308.0,142.0,91.0,50.0,205.0,0.8623000000000001,0.1377
